danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
0.347,0.16,7,-16.767,1,0.062,0.988,0.000148,0.123,0.322,77.867,5lu2sVEbi2Ow5YltadDr7H,spotify:track:5lu2sVEbi2Ow5YltadDr7H,https://api.spotify.com/v1/tracks/5lu2sVEbi2Ow5YltadDr7H,https://api.spotify.com/v1/audio-analysis/5lu2sVEbi2Ow5YltadDr7H,223973,4
0.357,0.161,10,-14.789,1,0.0436,0.926,3.47e-05,0.146,0.267,88.746,78JPL7uIfs6Imm57r1QETk,spotify:track:78JPL7uIfs6Imm57r1QETk,https://api.spotify.com/v1/tracks/78JPL7uIfs6Imm57r1QETk,https://api.spotify.com/v1/audio-analysis/78JPL7uIfs6Imm57r1QETk,170840,4
0.374,0.18,9,-16.598,1,0.0365,0.804,1.35e-05,0.128,0.359,76.819,1V9c9tMZjUe1XnDPzrjD5u,spotify:track:1V9c9tMZjUe1XnDPzrjD5u,https://api.spotify.com/v1/tracks/1V9c9tMZjUe1XnDPzrjD5u,https://api.spotify.com/v1/audio-analysis/1V9c9tMZjUe1XnDPzrjD5u,126813,3
0.368,0.257,4,-11.681,1,0.0497,0.889,4.05e-06,0.324,0.269,94.073,0DeezrKGXW6RDqWgEgbr3k,spotify:track:0DeezrKGXW6RDqWgEgbr3k,https://api.spotify.com/v1/tracks/0DeezrKGXW6RDqWgEgbr3k,https://api.spotify.com/v1/audio-analysis/0DeezrKGXW6RDqWgEgbr3k,380960,4
0.407,0.668,10,-6.57,1,0.0503,0.0157,0.0,0.0769,0.23,102.875,5GLB0HEAIlFVStcsYfkgjs,spotify:track:5GLB0HEAIlFVStcsYfkgjs,https://api.spotify.com/v1/tracks/5GLB0HEAIlFVStcsYfkgjs,https://api.spotify.com/v1/audio-analysis/5GLB0HEAIlFVStcsYfkgjs,207837,4
0.345,0.319,11,-8.704,1,0.0465,0.806,0.0,0.12,0.22,163.248,04J7KuW9Fg6azDb3AjSowB,spotify:track:04J7KuW9Fg6azDb3AjSowB,https://api.spotify.com/v1/tracks/04J7KuW9Fg6azDb3AjSowB,https://api.spotify.com/v1/audio-analysis/04J7KuW9Fg6azDb3AjSowB,363347,4
0.181,0.129,5,-14.895,1,0.0397,0.938,1.64e-05,0.159,0.114,176.801,6zxVOOrOtFRHiqVoF2Lkb3,spotify:track:6zxVOOrOtFRHiqVoF2Lkb3,https://api.spotify.com/v1/tracks/6zxVOOrOtFRHiqVoF2Lkb3,https://api.spotify.com/v1/audio-analysis/6zxVOOrOtFRHiqVoF2Lkb3,177600,3
0.481,0.601,1,-6.496,1,0.271,0.788,0.0,0.071,0.554,171.629,0c7MDZZVukR5KowqYphnoD,spotify:track:0c7MDZZVukR5KowqYphnoD,https://api.spotify.com/v1/tracks/0c7MDZZVukR5KowqYphnoD,https://api.spotify.com/v1/audio-analysis/0c7MDZZVukR5KowqYphnoD,196427,4
0.42,0.0599,1,-19.727,1,0.0503,0.948,0.0,0.0873,0.203,83.949,7kpJ7w8UNv052VrOJnuxbF,spotify:track:7kpJ7w8UNv052VrOJnuxbF,https://api.spotify.com/v1/tracks/7kpJ7w8UNv052VrOJnuxbF,https://api.spotify.com/v1/audio-analysis/7kpJ7w8UNv052VrOJnuxbF,148040,4
0.322,0.102,10,-13.32,1,0.0318,0.845,0.00593,0.326,0.192,91.173,7mZ8hSSAqkNiUBSGe9hB4E,spotify:track:7mZ8hSSAqkNiUBSGe9hB4E,https://api.spotify.com/v1/tracks/7mZ8hSSAqkNiUBSGe9hB4E,https://api.spotify.com/v1/audio-analysis/7mZ8hSSAqkNiUBSGe9hB4E,157360,4
0.429,0.408,1,-10.107,1,0.0331,0.848,2.72e-05,0.477,0.298,114.845,29pAea2skNcpbYwJeCu7xL,spotify:track:29pAea2skNcpbYwJeCu7xL,https://api.spotify.com/v1/tracks/29pAea2skNcpbYwJeCu7xL,https://api.spotify.com/v1/audio-analysis/29pAea2skNcpbYwJeCu7xL,133600,3
0.292,0.0517,0,-22.11,1,0.0462,0.578,0.0,0.376,0.0906,77.48,5u2XR1WhBZAO5CduIw2bpD,spotify:track:5u2XR1WhBZAO5CduIw2bpD,https://api.spotify.com/v1/tracks/5u2XR1WhBZAO5CduIw2bpD,https://api.spotify.com/v1/audio-analysis/5u2XR1WhBZAO5CduIw2bpD,157440,4
0.137,0.121,8,-25.394,1,0.0423,0.968,0.000615,0.0905,0.129,81.985,6prQHZ5vephREIC8ja3ZyH,spotify:track:6prQHZ5vephREIC8ja3ZyH,https://api.spotify.com/v1/tracks/6prQHZ5vephREIC8ja3ZyH,https://api.spotify.com/v1/audio-analysis/6prQHZ5vephREIC8ja3ZyH,232916,3
0.484,0.713,0,-5.546,1,0.0372,0.321,0.0,0.156,0.477,162.18,1aceQjRY92RCxd46WxylcX,spotify:track:1aceQjRY92RCxd46WxylcX,https://api.spotify.com/v1/tracks/1aceQjRY92RCxd46WxylcX,https://api.spotify.com/v1/audio-analysis/1aceQjRY92RCxd46WxylcX,202427,4
0.631,0.211,0,-9.787,1,0.163,0.513,0.0,0.186,0.672,80.321,5AWmfB2DvoJ5qVRFX4bVmW,spotify:track:5AWmfB2DvoJ5qVRFX4bVmW,https://api.spotify.com/v1/tracks/5AWmfB2DvoJ5qVRFX4bVmW,https://api.spotify.com/v1/audio-analysis/5AWmfB2DvoJ5qVRFX4bVmW,85147,3
0.452,0.162,3,-15.003,0,0.0423,0.967,0.0,0.144,0.0937,98.993,446KBz5OadTvBfXPd3L3gJ,spotify:track:446KBz5OadTvBfXPd3L3gJ,https://api.spotify.com/v1/tracks/446KBz5OadTvBfXPd3L3gJ,https://api.spotify.com/v1/audio-analysis/446KBz5OadTvBfXPd3L3gJ,86213,5
0.356,0.0618,0,-18.249,1,0.0405,0.939,0.0,0.0977,0.398,91.153,6Fhxcn36pGqC8OesyZzBdb,spotify:track:6Fhxcn36pGqC8OesyZzBdb,https://api.spotify.com/v1/tracks/6Fhxcn36pGqC8OesyZzBdb,https://api.spotify.com/v1/audio-analysis/6Fhxcn36pGqC8OesyZzBdb,156067,4
0.309,0.219,4,-13.558,0,0.0314,0.907,0.0,0.117,0.221,135.462,1oRfkIfgLIEzwcktalp4Lm,spotify:track:1oRfkIfgLIEzwcktalp4Lm,https://api.spotify.com/v1/tracks/1oRfkIfgLIEzwcktalp4Lm,https://api.spotify.com/v1/audio-analysis/1oRfkIfgLIEzwcktalp4Lm,110760,5
0.267,0.14,5,-17.751,0,0.0415,0.943,0.00201,0.137,0.0512,116.149,12XnjhaPXaqnRnDXQvMPfO,spotify:track:12XnjhaPXaqnRnDXQvMPfO,https://api.spotify.com/v1/tracks/12XnjhaPXaqnRnDXQvMPfO,https://api.spotify.com/v1/audio-analysis/12XnjhaPXaqnRnDXQvMPfO,221733,4
0.481,0.287,10,-14.285,1,0.0348,0.718,0.0,0.138,0.473,106.009,0HV6Kv8zrV26imhTlmmj0x,spotify:track:0HV6Kv8zrV26imhTlmmj0x,https://api.spotify.com/v1/tracks/0HV6Kv8zrV26imhTlmmj0x,https://api.spotify.com/v1/audio-analysis/0HV6Kv8zrV26imhTlmmj0x,292014,4
0.493,0.0567,4,-23.52,0,0.0522,0.755,0.0,0.099,0.266,53.361,4AONRuRx872zyuIK3wyf3P,spotify:track:4AONRuRx872zyuIK3wyf3P,https://api.spotify.com/v1/tracks/4AONRuRx872zyuIK3wyf3P,https://api.spotify.com/v1/audio-analysis/4AONRuRx872zyuIK3wyf3P,113080,4
0.395,0.192,7,-13.322,1,0.039,0.797,0.0,0.148,0.158,80.433,4sP5XVK2eYFiXzSdhcTHKh,spotify:track:4sP5XVK2eYFiXzSdhcTHKh,https://api.spotify.com/v1/tracks/4sP5XVK2eYFiXzSdhcTHKh,https://api.spotify.com/v1/audio-analysis/4sP5XVK2eYFiXzSdhcTHKh,196427,4
0.476,0.0744,10,-17.451,1,0.0449,0.93,0.0,0.0889,0.254,96.598,0I4oWNygioMd9TDvXZMk3N,spotify:track:0I4oWNygioMd9TDvXZMk3N,https://api.spotify.com/v1/tracks/0I4oWNygioMd9TDvXZMk3N,https://api.spotify.com/v1/audio-analysis/0I4oWNygioMd9TDvXZMk3N,305400,3
0.295,0.124,9,-15.806,1,0.0439,0.934,0.0144,0.0936,0.108,83.077,1L5N8gNwYHRiJFzHDocJgC,spotify:track:1L5N8gNwYHRiJFzHDocJgC,https://api.spotify.com/v1/tracks/1L5N8gNwYHRiJFzHDocJgC,https://api.spotify.com/v1/audio-analysis/1L5N8gNwYHRiJFzHDocJgC,164067,3
0.316,0.118,9,-18.295,0,0.0395,0.769,0.0,0.325,0.205,85.512,39jDeRJXfZST2nganHFVDy,spotify:track:39jDeRJXfZST2nganHFVDy,https://api.spotify.com/v1/tracks/39jDeRJXfZST2nganHFVDy,https://api.spotify.com/v1/audio-analysis/39jDeRJXfZST2nganHFVDy,223093,4
0.383,0.127,11,-19.293,0,0.0774,0.883,0.0,0.0725,0.324,92.18,1ojLGWukBG5rl436AoIrHF,spotify:track:1ojLGWukBG5rl436AoIrHF,https://api.spotify.com/v1/tracks/1ojLGWukBG5rl436AoIrHF,https://api.spotify.com/v1/audio-analysis/1ojLGWukBG5rl436AoIrHF,83667,3
0.269,0.0715,6,-22.315,0,0.0522,0.873,0.0,0.384,0.13,64.989,7D0H2N3o28JOIUXm4sGmRf,spotify:track:7D0H2N3o28JOIUXm4sGmRf,https://api.spotify.com/v1/tracks/7D0H2N3o28JOIUXm4sGmRf,https://api.spotify.com/v1/audio-analysis/7D0H2N3o28JOIUXm4sGmRf,259680,4
0.734,0.535,4,-8.024,1,0.0508,0.807,0.0,0.105,0.443,116.791,0nziMstdn8nhDE8wn8XRm3,spotify:track:0nziMstdn8nhDE8wn8XRm3,https://api.spotify.com/v1/tracks/0nziMstdn8nhDE8wn8XRm3,https://api.spotify.com/v1/audio-analysis/0nziMstdn8nhDE8wn8XRm3,112787,3
0.445,0.109,10,-18.538,1,0.0483,0.748,2.74e-05,0.0912,0.208,142.404,5SkliS5GQmtMHYqAmU74b0,spotify:track:5SkliS5GQmtMHYqAmU74b0,https://api.spotify.com/v1/tracks/5SkliS5GQmtMHYqAmU74b0,https://api.spotify.com/v1/audio-analysis/5SkliS5GQmtMHYqAmU74b0,116133,4
0.444,0.285,3,-11.428,1,0.0295,0.729,2.72e-05,0.182,0.686,45.723,1qAHXgWnPliMWDxORQrdrd,spotify:track:1qAHXgWnPliMWDxORQrdrd,https://api.spotify.com/v1/tracks/1qAHXgWnPliMWDxORQrdrd,https://api.spotify.com/v1/audio-analysis/1qAHXgWnPliMWDxORQrdrd,188640,4
0.556,0.115,5,-13.371,1,0.0385,0.964,1.43e-06,0.127,0.0398,73.267,54Bwt4MeQ42FSDmpSS2Wyj,spotify:track:54Bwt4MeQ42FSDmpSS2Wyj,https://api.spotify.com/v1/tracks/54Bwt4MeQ42FSDmpSS2Wyj,https://api.spotify.com/v1/audio-analysis/54Bwt4MeQ42FSDmpSS2Wyj,56573,3
0.414,0.128,5,-16.445,0,0.0493,0.891,1.9e-06,0.0994,0.335,64.864,48tHoo6QbA4YMozZtF6evA,spotify:track:48tHoo6QbA4YMozZtF6evA,https://api.spotify.com/v1/tracks/48tHoo6QbA4YMozZtF6evA,https://api.spotify.com/v1/audio-analysis/48tHoo6QbA4YMozZtF6evA,156933,4
0.358,0.411,0,-8.53,1,0.0778,0.545,0.0,0.335,0.361,80.793,76oM5GLasSF3vUSVrlZQ44,spotify:track:76oM5GLasSF3vUSVrlZQ44,https://api.spotify.com/v1/tracks/76oM5GLasSF3vUSVrlZQ44,https://api.spotify.com/v1/audio-analysis/76oM5GLasSF3vUSVrlZQ44,136600,1
0.336,0.208,8,-14.526,1,0.0483,0.881,1.55e-05,0.115,0.332,78.319,1rJr5mIdtJV51t9gOXQRzv,spotify:track:1rJr5mIdtJV51t9gOXQRzv,https://api.spotify.com/v1/tracks/1rJr5mIdtJV51t9gOXQRzv,https://api.spotify.com/v1/audio-analysis/1rJr5mIdtJV51t9gOXQRzv,185467,3
0.216,0.257,3,-15.015,1,0.0377,0.978,4.16e-05,0.0943,0.225,84.752,56EruqFOO3fxQaVMqpErpM,spotify:track:56EruqFOO3fxQaVMqpErpM,https://api.spotify.com/v1/tracks/56EruqFOO3fxQaVMqpErpM,https://api.spotify.com/v1/audio-analysis/56EruqFOO3fxQaVMqpErpM,205333,4
0.591,0.261,7,-12.699,1,0.0301,0.885,0.000715,0.115,0.135,78.919,6CrynICKIt1kj1N0tEstRN,spotify:track:6CrynICKIt1kj1N0tEstRN,https://api.spotify.com/v1/tracks/6CrynICKIt1kj1N0tEstRN,https://api.spotify.com/v1/audio-analysis/6CrynICKIt1kj1N0tEstRN,195933,4
0.244,0.107,7,-18.064,1,0.0387,0.917,6.84e-05,0.138,0.121,114.669,3YncqFsdeckUJlCMpNomnW,spotify:track:3YncqFsdeckUJlCMpNomnW,https://api.spotify.com/v1/tracks/3YncqFsdeckUJlCMpNomnW,https://api.spotify.com/v1/audio-analysis/3YncqFsdeckUJlCMpNomnW,200733,3
0.477,0.266,7,-12.257,0,0.125,0.792,0.0,0.135,0.341,96.098,5CDF2Yg0dZBUNg7keZT0Ev,spotify:track:5CDF2Yg0dZBUNg7keZT0Ev,https://api.spotify.com/v1/tracks/5CDF2Yg0dZBUNg7keZT0Ev,https://api.spotify.com/v1/audio-analysis/5CDF2Yg0dZBUNg7keZT0Ev,302840,4
0.509,0.128,1,-14.806,1,0.0765,0.863,1.57e-05,0.102,0.157,115.311,575QeCEV2ms1F8fJKyyk67,spotify:track:575QeCEV2ms1F8fJKyyk67,https://api.spotify.com/v1/tracks/575QeCEV2ms1F8fJKyyk67,https://api.spotify.com/v1/audio-analysis/575QeCEV2ms1F8fJKyyk67,287413,4
0.333,0.115,7,-17.617,1,0.0318,0.817,0.0,0.204,0.141,84.603,4KVbN170IWk8aytUkwytFz,spotify:track:4KVbN170IWk8aytUkwytFz,https://api.spotify.com/v1/tracks/4KVbN170IWk8aytUkwytFz,https://api.spotify.com/v1/audio-analysis/4KVbN170IWk8aytUkwytFz,254630,3
0.621,0.419,3,-9.054,1,0.0356,0.11,1.99e-05,0.36,0.229,85.938,3BZYRhdrqH7jL2OGInv31y,spotify:track:3BZYRhdrqH7jL2OGInv31y,https://api.spotify.com/v1/tracks/3BZYRhdrqH7jL2OGInv31y,https://api.spotify.com/v1/audio-analysis/3BZYRhdrqH7jL2OGInv31y,138253,4
0.709,0.354,0,-10.11,1,0.0352,0.862,5.68e-06,0.115,0.116,125.941,5BbJmXd48cG5RXLQyY7NQK,spotify:track:5BbJmXd48cG5RXLQyY7NQK,https://api.spotify.com/v1/tracks/5BbJmXd48cG5RXLQyY7NQK,https://api.spotify.com/v1/audio-analysis/5BbJmXd48cG5RXLQyY7NQK,143800,4
0.347,0.0817,7,-19.954,1,0.058,0.896,3.64e-05,0.31,0.0574,86.652,0FwP3tsHCfmMJDe0vEkRUG,spotify:track:0FwP3tsHCfmMJDe0vEkRUG,https://api.spotify.com/v1/tracks/0FwP3tsHCfmMJDe0vEkRUG,https://api.spotify.com/v1/audio-analysis/0FwP3tsHCfmMJDe0vEkRUG,201560,4
0.453,0.0417,0,-23.803,1,0.0603,0.933,4.73e-06,0.268,0.471,87.483,6DkcvjvhSPr7IT4LM7iPqv,spotify:track:6DkcvjvhSPr7IT4LM7iPqv,https://api.spotify.com/v1/tracks/6DkcvjvhSPr7IT4LM7iPqv,https://api.spotify.com/v1/audio-analysis/6DkcvjvhSPr7IT4LM7iPqv,59227,5
0.451,0.219,0,-7.626,1,0.0423,0.868,0.0,0.121,0.63,102.856,2zRRA02O905PFXWgA2zR8q,spotify:track:2zRRA02O905PFXWgA2zR8q,https://api.spotify.com/v1/tracks/2zRRA02O905PFXWgA2zR8q,https://api.spotify.com/v1/audio-analysis/2zRRA02O905PFXWgA2zR8q,54356,3
0.611,0.304,4,-14.943,1,0.362,0.897,0.0,0.43,0.427,128.521,6Cl6u2Gmw1xajqnXaDqyds,spotify:track:6Cl6u2Gmw1xajqnXaDqyds,https://api.spotify.com/v1/tracks/6Cl6u2Gmw1xajqnXaDqyds,https://api.spotify.com/v1/audio-analysis/6Cl6u2Gmw1xajqnXaDqyds,137667,4
0.299,0.379,1,-11.756,1,0.0421,0.948,0.000233,0.211,0.408,80.125,3qHBLCak5nXAgh8Dr5yDWS,spotify:track:3qHBLCak5nXAgh8Dr5yDWS,https://api.spotify.com/v1/tracks/3qHBLCak5nXAgh8Dr5yDWS,https://api.spotify.com/v1/audio-analysis/3qHBLCak5nXAgh8Dr5yDWS,170707,4
0.225,0.4,11,-11.203,1,0.0547,0.727,0.0,0.261,0.248,77.605,4rrIKbQSXsDw6un0ppc4VU,spotify:track:4rrIKbQSXsDw6un0ppc4VU,https://api.spotify.com/v1/tracks/4rrIKbQSXsDw6un0ppc4VU,https://api.spotify.com/v1/audio-analysis/4rrIKbQSXsDw6un0ppc4VU,307173,4
0.523,0.431,8,-8.056,1,0.0545,0.27,0.000207,0.208,0.487,117.694,12vPqdm2MGl67iEHf5lb7f,spotify:track:12vPqdm2MGl67iEHf5lb7f,https://api.spotify.com/v1/tracks/12vPqdm2MGl67iEHf5lb7f,https://api.spotify.com/v1/audio-analysis/12vPqdm2MGl67iEHf5lb7f,354653,4
0.383,0.675,2,-6.404,0,0.0409,0.277,0.000124,0.636,0.482,124.928,3cscFxpX9fcmhiniTzF7n4,spotify:track:3cscFxpX9fcmhiniTzF7n4,https://api.spotify.com/v1/tracks/3cscFxpX9fcmhiniTzF7n4,https://api.spotify.com/v1/audio-analysis/3cscFxpX9fcmhiniTzF7n4,461907,4
0.382,0.396,10,-8.283,1,0.0352,0.54,2.42e-05,0.133,0.237,180.541,15SlrPGyouN1Jys4nIj1PV,spotify:track:15SlrPGyouN1Jys4nIj1PV,https://api.spotify.com/v1/tracks/15SlrPGyouN1Jys4nIj1PV,https://api.spotify.com/v1/audio-analysis/15SlrPGyouN1Jys4nIj1PV,250373,4
0.247,0.0537,1,-22.226,1,0.0551,0.977,1.3e-05,0.34,0.112,80.779,5bBJAps3XZfchTeT9z7pp9,spotify:track:5bBJAps3XZfchTeT9z7pp9,https://api.spotify.com/v1/tracks/5bBJAps3XZfchTeT9z7pp9,https://api.spotify.com/v1/audio-analysis/5bBJAps3XZfchTeT9z7pp9,286797,3
0.594,0.488,0,-5.997,1,0.114,0.468,0.0,0.417,0.559,96.464,0xkXDJwX9fPT2T9KaIpfEl,spotify:track:0xkXDJwX9fPT2T9KaIpfEl,https://api.spotify.com/v1/tracks/0xkXDJwX9fPT2T9KaIpfEl,https://api.spotify.com/v1/audio-analysis/0xkXDJwX9fPT2T9KaIpfEl,163966,4
0.62,0.379,9,-8.502,1,0.0321,0.884,2.09e-05,0.315,0.186,139.912,1pqU5FYXH2eWFMCXisUO5N,spotify:track:1pqU5FYXH2eWFMCXisUO5N,https://api.spotify.com/v1/tracks/1pqU5FYXH2eWFMCXisUO5N,https://api.spotify.com/v1/audio-analysis/1pqU5FYXH2eWFMCXisUO5N,199667,4
0.407,0.124,11,-12.03,1,0.0554,0.852,0.0,0.107,0.257,178.451,5UouNHEVqWuaRP8EotVgiv,spotify:track:5UouNHEVqWuaRP8EotVgiv,https://api.spotify.com/v1/tracks/5UouNHEVqWuaRP8EotVgiv,https://api.spotify.com/v1/audio-analysis/5UouNHEVqWuaRP8EotVgiv,193440,4
0.342,0.325,7,-11.754,1,0.049,0.877,1.6e-06,0.101,0.289,86.826,7fUWhY8VigA3vQzMO9v7z1,spotify:track:7fUWhY8VigA3vQzMO9v7z1,https://api.spotify.com/v1/tracks/7fUWhY8VigA3vQzMO9v7z1,https://api.spotify.com/v1/audio-analysis/7fUWhY8VigA3vQzMO9v7z1,296933,3
0.569,0.0843,2,-19.231,0,0.0819,0.816,0.0,0.0842,0.399,82.232,2LCzfxAFivCCswe3pPuPc4,spotify:track:2LCzfxAFivCCswe3pPuPc4,https://api.spotify.com/v1/tracks/2LCzfxAFivCCswe3pPuPc4,https://api.spotify.com/v1/audio-analysis/2LCzfxAFivCCswe3pPuPc4,119931,4
0.483,0.464,8,-6.594,1,0.0368,0.754,0.0,0.283,0.583,139.188,1s4ucwO4HJiLqiDqfaHdPM,spotify:track:1s4ucwO4HJiLqiDqfaHdPM,https://api.spotify.com/v1/tracks/1s4ucwO4HJiLqiDqfaHdPM,https://api.spotify.com/v1/audio-analysis/1s4ucwO4HJiLqiDqfaHdPM,136625,4
0.421,0.273,3,-8.058,1,0.0454,0.858,0.0,0.187,0.263,83.724,63qdEIUq4KNqOUjxFtFR4G,spotify:track:63qdEIUq4KNqOUjxFtFR4G,https://api.spotify.com/v1/tracks/63qdEIUq4KNqOUjxFtFR4G,https://api.spotify.com/v1/audio-analysis/63qdEIUq4KNqOUjxFtFR4G,231653,4
0.512,0.282,3,-11.302,1,0.0271,0.302,0.000158,0.108,0.194,73.828,1WWxF3ThlhbL8cFaiE2HQs,spotify:track:1WWxF3ThlhbL8cFaiE2HQs,https://api.spotify.com/v1/tracks/1WWxF3ThlhbL8cFaiE2HQs,https://api.spotify.com/v1/audio-analysis/1WWxF3ThlhbL8cFaiE2HQs,205667,4
0.493,0.389,9,-10.07,1,0.079,0.832,0.0,0.332,0.783,130.438,5liq0Nktp2G30qH5msvBU4,spotify:track:5liq0Nktp2G30qH5msvBU4,https://api.spotify.com/v1/tracks/5liq0Nktp2G30qH5msvBU4,https://api.spotify.com/v1/audio-analysis/5liq0Nktp2G30qH5msvBU4,169573,4
0.284,0.175,2,-18.814,1,0.0698,0.902,0.0,0.14,0.512,174.865,71O9n8HXnlViNBB8wcriDR,spotify:track:71O9n8HXnlViNBB8wcriDR,https://api.spotify.com/v1/tracks/71O9n8HXnlViNBB8wcriDR,https://api.spotify.com/v1/audio-analysis/71O9n8HXnlViNBB8wcriDR,153133,3
0.616,0.404,0,-9.477,0,0.0347,0.486,0.0,0.161,0.304,93.78,04hNgss6nOaDMovAEL5sGv,spotify:track:04hNgss6nOaDMovAEL5sGv,https://api.spotify.com/v1/tracks/04hNgss6nOaDMovAEL5sGv,https://api.spotify.com/v1/audio-analysis/04hNgss6nOaDMovAEL5sGv,260680,4
0.511,0.39,2,-8.72,1,0.0497,0.703,0.0,0.338,0.236,128.102,4BgayN2qyy9PVAuZB5a6Dn,spotify:track:4BgayN2qyy9PVAuZB5a6Dn,https://api.spotify.com/v1/tracks/4BgayN2qyy9PVAuZB5a6Dn,https://api.spotify.com/v1/audio-analysis/4BgayN2qyy9PVAuZB5a6Dn,55453,4
0.308,0.178,9,-16.022,0,0.0417,0.825,7.16e-06,0.0726,0.187,85.867,0Im6p5eEOn440wBUHCm22D,spotify:track:0Im6p5eEOn440wBUHCm22D,https://api.spotify.com/v1/tracks/0Im6p5eEOn440wBUHCm22D,https://api.spotify.com/v1/audio-analysis/0Im6p5eEOn440wBUHCm22D,203333,3
0.549,0.475,0,-5.596,1,0.0877,0.536,0.0,0.106,0.52,154.911,29ZLj9ivRLJg5vHpMUzYWp,spotify:track:29ZLj9ivRLJg5vHpMUzYWp,https://api.spotify.com/v1/tracks/29ZLj9ivRLJg5vHpMUzYWp,https://api.spotify.com/v1/audio-analysis/29ZLj9ivRLJg5vHpMUzYWp,191801,4
0.51,0.278,2,-11.287,1,0.0327,0.854,0.0,0.13,0.398,36.542,0KKKVYZtCjCwXQdszKBChA,spotify:track:0KKKVYZtCjCwXQdszKBChA,https://api.spotify.com/v1/tracks/0KKKVYZtCjCwXQdszKBChA,https://api.spotify.com/v1/audio-analysis/0KKKVYZtCjCwXQdszKBChA,133827,4
0.795,0.291,5,-13.972,1,0.0896,0.785,0.0,0.328,0.653,112.961,7j1wb3tjdCsy1i5uihTCfR,spotify:track:7j1wb3tjdCsy1i5uihTCfR,https://api.spotify.com/v1/tracks/7j1wb3tjdCsy1i5uihTCfR,https://api.spotify.com/v1/audio-analysis/7j1wb3tjdCsy1i5uihTCfR,56227,4
0.425,0.294,3,-13.584,1,0.0502,0.891,0.0,0.0966,0.389,103.697,6ZfJISV9fy4WEFw81W2779,spotify:track:6ZfJISV9fy4WEFw81W2779,https://api.spotify.com/v1/tracks/6ZfJISV9fy4WEFw81W2779,https://api.spotify.com/v1/audio-analysis/6ZfJISV9fy4WEFw81W2779,261293,1
0.403,0.28,7,-15.442,0,0.0638,0.841,2.35e-05,0.148,0.416,91.51,1mTeIr9fB94C7craFmKDCo,spotify:track:1mTeIr9fB94C7craFmKDCo,https://api.spotify.com/v1/tracks/1mTeIr9fB94C7craFmKDCo,https://api.spotify.com/v1/audio-analysis/1mTeIr9fB94C7craFmKDCo,165640,3
0.677,0.474,11,-7.727,0,0.0597,0.338,2.57e-06,0.0717,0.229,94.941,6nXoKBdS8134B803IPUdO8,spotify:track:6nXoKBdS8134B803IPUdO8,https://api.spotify.com/v1/tracks/6nXoKBdS8134B803IPUdO8,https://api.spotify.com/v1/audio-analysis/6nXoKBdS8134B803IPUdO8,303240,4
0.516,0.298,10,-12.911,1,0.0675,0.904,1.59e-06,0.0746,0.439,135.144,6N8nx3j2K5nfodlvyaYqzn,spotify:track:6N8nx3j2K5nfodlvyaYqzn,https://api.spotify.com/v1/tracks/6N8nx3j2K5nfodlvyaYqzn,https://api.spotify.com/v1/audio-analysis/6N8nx3j2K5nfodlvyaYqzn,153613,4
0.316,0.113,0,-18.999,1,0.0375,0.888,1.08e-05,0.419,0.142,90.161,4riCZ3C7FiUg3SRd7JBU0p,spotify:track:4riCZ3C7FiUg3SRd7JBU0p,https://api.spotify.com/v1/tracks/4riCZ3C7FiUg3SRd7JBU0p,https://api.spotify.com/v1/audio-analysis/4riCZ3C7FiUg3SRd7JBU0p,207467,4
0.342,0.225,2,-17.763,1,0.0363,0.95,0.0,0.388,0.222,86.678,3XL4HFgCU2YbHguCIVvMFY,spotify:track:3XL4HFgCU2YbHguCIVvMFY,https://api.spotify.com/v1/tracks/3XL4HFgCU2YbHguCIVvMFY,https://api.spotify.com/v1/audio-analysis/3XL4HFgCU2YbHguCIVvMFY,196067,4
0.357,0.345,0,-9.428,0,0.0376,0.666,1.56e-06,0.623,0.48,148.48,5gUK4J5idUPJSJoMaYAjD9,spotify:track:5gUK4J5idUPJSJoMaYAjD9,https://api.spotify.com/v1/tracks/5gUK4J5idUPJSJoMaYAjD9,https://api.spotify.com/v1/audio-analysis/5gUK4J5idUPJSJoMaYAjD9,183533,3
0.529,0.328,9,-9.858,1,0.0303,0.669,7.54e-05,0.155,0.26,93.952,4mkm5VS0PjolLglwb7NfSM,spotify:track:4mkm5VS0PjolLglwb7NfSM,https://api.spotify.com/v1/tracks/4mkm5VS0PjolLglwb7NfSM,https://api.spotify.com/v1/audio-analysis/4mkm5VS0PjolLglwb7NfSM,236453,4
0.265,0.111,2,-15.701,1,0.0403,0.912,0.000503,0.108,0.225,170.812,7rGo0PwgQngqztyHfigl7d,spotify:track:7rGo0PwgQngqztyHfigl7d,https://api.spotify.com/v1/tracks/7rGo0PwgQngqztyHfigl7d,https://api.spotify.com/v1/audio-analysis/7rGo0PwgQngqztyHfigl7d,191400,4
0.456,0.289,8,-13.769,1,0.0465,0.436,0.0,0.0904,0.322,135.628,2TKVXtmxunbOs3guXt4Z1U,spotify:track:2TKVXtmxunbOs3guXt4Z1U,https://api.spotify.com/v1/tracks/2TKVXtmxunbOs3guXt4Z1U,https://api.spotify.com/v1/audio-analysis/2TKVXtmxunbOs3guXt4Z1U,263693,4
